Case ID,Task ID,Condition,Timestamp,Activity,Event Type,Sensor,Message,Source File,Source Data Type
normal_p51_t1,t1,normal,2008-05-21T16:32:12.560680,Take phone book,activity,I08,ABSENT,adl_noerror/p51.t1.csv,normal
normal_p51_t1,t1,normal,2008-05-21T16:32:21.631351,Move within dining room,activity,M14,ON,adl_noerror/p51.t1.csv,normal
normal_p51_t1,t1,normal,2008-05-21T16:33:33.000000,Start phone use,activity,asterisk,START,adl_noerror/p51.t1.csv,normal
normal_p51_t1,t1,normal,2008-05-21T16:33:36.499262,Move within dining room,activity,M13,ON,adl_noerror/p51.t1.csv,normal
normal_p51_t1,t1,normal,2008-05-21T16:34:45.000000,End phone use,activity,asterisk,END,adl_noerror/p51.t1.csv,normal
normal_p51_t1,t1,normal,2008-05-21T16:34:48.590026,Move within dining room,activity,M13,ON,adl_noerror/p51.t1.csv,normal
normal_p51_t2,t2,normal,2008-05-21T16:35:11.286701,Enter dining room,activity,M15,ON,adl_noerror/p51.t2.csv,normal
normal_p51_t2,t2,normal,2008-05-21T16:35:11.945515,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p51.t2.csv,normal
normal_p51_t2,t2,normal,2008-05-21T16:35:13.638087,Move within kitchen,activity,M17,ON,adl_noerror/p51.t2.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:12.898060,Enter kitchen,activity,M17,ON,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:14.338217,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:16.830106,Take oatmeal,activity,I01,ABSENT,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:18.456669,Take raisins,activity,I02,ABSENT,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:21.693803,Take brown sugar,activity,I03,ABSENT,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:22.955625,Return raisins,activity,I02,PRESENT,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:25.550430,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:30.916015,Take pot,activity,I07,ABSENT,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:32.440792,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:34.481967,Take raisins,activity,I02,ABSENT,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:34.848995,Return oatmeal,activity,I01,PRESENT,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:35.540065,Take measuring spoon,activity,I05,ABSENT,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:37.706257,Take bowl,activity,I04,ABSENT,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:41.696711,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:43.460273,Move within kitchen,activity,M17,ON,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:49.146380,Use kitchen sink water,activity,AD1-C,0.0366021,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:36:58.513122,Move within kitchen,activity,M17,ON,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:37:04.177240,Use burner,activity,AD1-A,2.79957,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:37:38.360914,Move within kitchen,activity,M17,ON,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:37:39.975523,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:37:41.267614,Return brown sugar,activity,I03,PRESENT,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:37:43.760000,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:38:06.291865,Move within kitchen,activity,M17,ON,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:38:13.291910,Use burner,activity,AD1-A,3.01145,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:38:47.547312,Move within kitchen,activity,M17,ON,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:39:19.138600,Use burner,activity,AD1-A,3.03098,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:39:19.561247,Move within kitchen,activity,M17,ON,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:39:45.324158,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:39:47.570840,Return measuring spoon,activity,I05,PRESENT,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:39:52.260450,Use burner,activity,AD1-A,2.98309,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:40:11.126364,Move within kitchen,activity,M17,ON,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:40:17.262646,Return bowl,activity,I04,PRESENT,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:40:19.643971,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:40:25.264700,Use burner,activity,AD1-A,3.01301,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:40:44.703974,Move within kitchen,activity,M17,ON,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:40:48.785026,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:40:48.977966,Move within kitchen,activity,M17,ON,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:40:50.195648,Take bowl,activity,I04,ABSENT,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:40:52.650992,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:40:54.685567,Move within kitchen,activity,M17,ON,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:40:55.295050,Use burner,activity,AD1-A,2.87372,adl_noerror/p51.t3.csv,normal
normal_p51_t3,t3,normal,2008-05-21T16:41:07.483044,Move within kitchen,activity,M17,ON,adl_noerror/p51.t3.csv,normal
normal_p51_t4,t4,normal,2008-05-21T16:41:38.968873,Enter kitchen,activity,M17,ON,adl_noerror/p51.t4.csv,normal
normal_p51_t4,t4,normal,2008-05-21T16:41:39.132926,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p51.t4.csv,normal
normal_p51_t4,t4,normal,2008-05-21T16:41:41.149289,Take medicine container,activity,I06,ABSENT,adl_noerror/p51.t4.csv,normal
normal_p51_t4,t4,normal,2008-05-21T16:41:45.192160,Move within kitchen,activity,M17,ON,adl_noerror/p51.t4.csv,normal
normal_p51_t4,t4,normal,2008-05-21T16:41:45.330135,Take oatmeal,activity,I01,ABSENT,adl_noerror/p51.t4.csv,normal
normal_p51_t4,t4,normal,2008-05-21T16:41:46.737768,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p51.t4.csv,normal
normal_p51_t4,t4,normal,2008-05-21T16:41:49.937300,Use kitchen sink water,activity,AD1-B,0.0472663,adl_noerror/p51.t4.csv,normal
normal_p51_t4,t4,normal,2008-05-21T16:41:53.973871,Move within kitchen,activity,M17,ON,adl_noerror/p51.t4.csv,normal
normal_p51_t4,t4,normal,2008-05-21T16:42:00.737653,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p51.t4.csv,normal
normal_p51_t4,t4,normal,2008-05-21T16:42:01.677432,Move within dining room,activity,M14,ON,adl_noerror/p51.t4.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:42:55.953261,Enter dining room,activity,M13,ON,adl_noerror/p51.t5.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:42:58.629234,Move within dining room,activity,M13,ON,adl_noerror/p51.t5.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:43:06.322073,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p51.t5.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:43:07.942597,Move within kitchen,activity,M17,ON,adl_noerror/p51.t5.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:43:22.122880,Use kitchen sink water,activity,AD1-C,0.0371099,adl_noerror/p51.t5.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:43:26.968559,Move within kitchen,activity,M17,ON,adl_noerror/p51.t5.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:43:55.272530,Use kitchen sink water,activity,AD1-B,0.170003,adl_noerror/p51.t5.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:45:41.502071,Move within kitchen,activity,M17,ON,adl_noerror/p51.t5.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:45:48.756712,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p51.t5.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:45:50.176321,Return medicine container,activity,I06,PRESENT,adl_noerror/p51.t5.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:45:54.607089,Move within kitchen,activity,M17,ON,adl_noerror/p51.t5.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:46:02.541270,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p51.t5.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:46:10.808300,Use kitchen sink water,activity,AD1-B,0.257113,adl_noerror/p51.t5.csv,normal
normal_p51_t5,t5,normal,2008-05-21T16:47:02.139875,Move within kitchen,activity,M17,ON,adl_noerror/p51.t5.csv,normal
error_p17_t1,t1,scripted_error,2008-03-28T13:39:01.470516,Enter dining room,activity,M01,ON,adl_error/p17.t1.csv,error_trace
error_p17_t1,t1,scripted_error,2008-03-28T13:39:01.470516,Move from dining room to corridor,activity,M23,ON,adl_error/p17.t1.csv,error_trace
error_p17_t1,t1,scripted_error,2008-03-28T13:39:02.558202,Move from corridor to dining room,activity,M07,ON,adl_error/p17.t1.csv,error_trace
error_p17_t1,t1,scripted_error,2008-03-28T13:39:02.780142,Move within dining room,activity,M08,ON,adl_error/p17.t1.csv,error_trace
error_p17_t1,t1,scripted_error,2008-03-28T13:40:19.000000,Start phone use,activity,asterisk,START,adl_error/p17.t1.csv,error_trace
error_p17_t1,t1,scripted_error,2008-03-28T13:40:50.000000,End phone use,activity,asterisk,END,adl_error/p17.t1.csv,error_trace
error_p17_t1,t1,scripted_error,2008-03-28T13:40:54.138250,Move within dining room,activity,M13,ON,adl_error/p17.t1.csv,error_trace
error_p17_t2,t2,scripted_error,2008-03-28T13:41:34.469885,Enter dining room,activity,M14,ON,adl_error/p17.t2.csv,error_trace
error_p17_t2,t2,scripted_error,2008-03-28T13:41:35.176689,Move within dining room,activity,M15,ON,adl_error/p17.t2.csv,error_trace
error_p17_t2,t2,scripted_error,2008-03-28T13:41:35.914550,Move from dining room to kitchen,activity,M16,ON,adl_error/p17.t2.csv,error_trace
error_p17_t2,t2,scripted_error,2008-03-28T13:41:36.892267,Move within kitchen,activity,M17,ON,adl_error/p17.t2.csv,error_trace
error_p17_t2,t2,scripted_error,2008-03-28T13:41:43.170900,Use kitchen sink water,activity,AD1-B,0.0348443,adl_error/p17.t2.csv,error_trace
error_p17_t2,t2,scripted_error,2008-03-28T13:42:02.737724,Move within kitchen,activity,M17,ON,adl_error/p17.t2.csv,error_trace
error_p17_t2,t2,scripted_error,2008-03-28T13:42:16.398000,Use kitchen sink water,activity,AD1-B,0.20262,adl_error/p17.t2.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:42:40.467418,Enter kitchen,activity,M18,ON,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:42:44.540334,Take pot,activity,I07,ABSENT,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:42:47.219634,Open kitchen cabinet,activity,D01,OPEN,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:42:48.165419,Move within kitchen,activity,M17,ON,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:42:50.251949,Take raisins,activity,I02,ABSENT,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:42:53.564052,Take brown sugar,activity,I03,ABSENT,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:42:58.522837,Return brown sugar,activity,I03,PRESENT,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:43:00.108372,Move within kitchen,activity,M17,ON,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:43:02.257850,Take measuring spoon,activity,I05,ABSENT,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:43:03.417554,Move within kitchen,activity,M17,ON,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:43:06.432762,Take oatmeal,activity,I01,ABSENT,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:43:10.507785,Take bowl,activity,I04,ABSENT,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:43:10.951658,Move within kitchen,activity,M17,ON,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:43:15.284423,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:43:21.465650,Move within kitchen,activity,M17,ON,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:43:28.203130,Use kitchen sink water,activity,AD1-B,0.0410944,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:43:49.209360,Use burner,activity,AD1-A,2.8059,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:44:01.490639,Move within kitchen,activity,M17,ON,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:44:28.299810,Use burner,activity,AD1-A,3.14364,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:44:37.426300,Move within kitchen,activity,M17,ON,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:45:10.244300,Use burner,activity,AD1-A,3.25778,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:45:19.808829,Move within kitchen,activity,M17,ON,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:46:01.118380,Use burner,activity,AD1-A,3.31083,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:46:50.125421,Move within kitchen,activity,M17,ON,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:47:22.934700,Use burner,activity,AD1-A,3.01887,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:48:06.282057,Move within kitchen,activity,M17,ON,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:48:07.248250,Use burner,activity,AD1-A,2.99591,adl_error/p17.t3.csv,error_trace
error_p17_t3,t3,scripted_error,2008-03-28T13:48:24.279640,Move within kitchen,activity,M17,ON,adl_error/p17.t3.csv,error_trace
error_p17_t4,t4,scripted_error,2008-03-28T13:50:01.519226,Enter kitchen,activity,M17,ON,adl_error/p17.t4.csv,error_trace
error_p17_t4,t4,scripted_error,2008-03-28T13:50:05.501567,Open kitchen cabinet,activity,D01,OPEN,adl_error/p17.t4.csv,error_trace
error_p17_t4,t4,scripted_error,2008-03-28T13:50:07.516786,Take brown sugar,activity,I03,ABSENT,adl_error/p17.t4.csv,error_trace
error_p17_t4,t4,scripted_error,2008-03-28T13:50:08.792657,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p17.t4.csv,error_trace
error_p17_t4,t4,scripted_error,2008-03-28T13:50:13.244850,Use kitchen sink water,activity,AD1-C,0.034063,adl_error/p17.t4.csv,error_trace
error_p17_t4,t4,scripted_error,2008-03-28T13:50:13.244850,Use burner,activity,AD1-A,2.87247,adl_error/p17.t4.csv,error_trace
error_p17_t4,t4,scripted_error,2008-03-28T13:50:21.703089,Move within kitchen,activity,M17,ON,adl_error/p17.t4.csv,error_trace
error_p17_t4,t4,scripted_error,2008-03-28T13:50:33.618530,Move from kitchen to dining room,activity,M15,ON,adl_error/p17.t4.csv,error_trace
error_p17_t4,t4,scripted_error,2008-03-28T13:50:34.479294,Move within dining room,activity,M14,ON,adl_error/p17.t4.csv,error_trace
error_p17_t5,t5,scripted_error,2008-03-28T13:59:34.465264,Enter dining room,activity,M13,ON,adl_error/p17.t5.csv,error_trace
error_p17_t5,t5,scripted_error,2008-03-28T13:59:41.298865,Move within dining room,activity,M14,ON,adl_error/p17.t5.csv,error_trace
error_p17_t5,t5,scripted_error,2008-03-28T13:59:42.720502,Move from dining room to kitchen,activity,M16,ON,adl_error/p17.t5.csv,error_trace
error_p17_t5,t5,scripted_error,2008-03-28T13:59:43.840193,Move within kitchen,activity,M17,ON,adl_error/p17.t5.csv,error_trace
error_p17_t5,t5,scripted_error,2008-03-28T14:01:03.813578,Open kitchen cabinet,activity,D01,OPEN,adl_error/p17.t5.csv,error_trace
error_p17_t5,t5,scripted_error,2008-03-28T14:01:08.852184,Return measuring spoon,activity,I05,PRESENT,adl_error/p17.t5.csv,error_trace
error_p17_t5,t5,scripted_error,2008-03-28T14:01:09.895899,Move within kitchen,activity,M17,ON,adl_error/p17.t5.csv,error_trace
error_p17_t5,t5,scripted_error,2008-03-28T14:01:15.756296,Return raisins,activity,I02,PRESENT,adl_error/p17.t5.csv,error_trace
error_p17_t5,t5,scripted_error,2008-03-28T14:01:16.646064,Move within kitchen,activity,M17,ON,adl_error/p17.t5.csv,error_trace
error_p17_t5,t5,scripted_error,2008-03-28T14:01:17.313878,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p17.t5.csv,error_trace
error_p17_t5,t5,scripted_error,2008-03-28T14:01:18.915458,Move within kitchen,activity,M17,ON,adl_error/p17.t5.csv,error_trace
error_p18_t1,t1,scripted_error,2008-04-03T10:55:01.550203,Enter dining room,activity,M07,ON,adl_error/p18.t1.csv,error_trace
error_p18_t1,t1,scripted_error,2008-04-03T10:55:01.550203,Move within dining room,activity,M08,ON,adl_error/p18.t1.csv,error_trace
error_p18_t1,t1,scripted_error,2008-04-03T10:55:07.573457,Take phone book,activity,I08,ABSENT,adl_error/p18.t1.csv,error_trace
error_p18_t1,t1,scripted_error,2008-04-03T10:55:13.402807,Move within dining room,activity,M13,ON,adl_error/p18.t1.csv,error_trace
error_p18_t1,t1,scripted_error,2008-04-03T10:56:21.000000,Start phone use,activity,asterisk,START,adl_error/p18.t1.csv,error_trace
error_p18_t1,t1,scripted_error,2008-04-03T10:56:24.493338,Move within dining room,activity,M13,ON,adl_error/p18.t1.csv,error_trace
error_p18_t1,t1,scripted_error,2008-04-03T10:56:48.000000,End phone use,activity,asterisk,END,adl_error/p18.t1.csv,error_trace
error_p18_t1,t1,scripted_error,2008-04-03T10:56:59.836102,Return phone book,activity,I08,PRESENT,adl_error/p18.t1.csv,error_trace
error_p18_t1,t1,scripted_error,2008-04-03T10:57:11.316727,Move within dining room,activity,M13,ON,adl_error/p18.t1.csv,error_trace
error_p18_t2,t2,scripted_error,2008-04-03T10:57:29.804504,Enter dining room,activity,M13,ON,adl_error/p18.t2.csv,error_trace
error_p18_t2,t2,scripted_error,2008-04-03T10:57:31.708965,Move within dining room,activity,M14,ON,adl_error/p18.t2.csv,error_trace
error_p18_t2,t2,scripted_error,2008-04-03T10:57:34.203353,Move from dining room to kitchen,activity,M16,ON,adl_error/p18.t2.csv,error_trace
error_p18_t2,t2,scripted_error,2008-04-03T10:57:34.507280,Move from kitchen to dining room,activity,M13,ON,adl_error/p18.t2.csv,error_trace
error_p18_t2,t2,scripted_error,2008-04-03T10:57:35.759856,Move from dining room to kitchen,activity,M17,ON,adl_error/p18.t2.csv,error_trace
error_p18_t2,t2,scripted_error,2008-04-03T10:57:42.438000,Use kitchen sink water,activity,AD1-B,0.0375787,adl_error/p18.t2.csv,error_trace
error_p18_t2,t2,scripted_error,2008-04-03T10:58:05.141772,Move within kitchen,activity,M17,ON,adl_error/p18.t2.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:08.819464,Enter kitchen,activity,M17,ON,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:10.291090,Open kitchen cabinet,activity,D01,OPEN,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:12.611447,Take oatmeal,activity,I01,ABSENT,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:13.959248,Take bowl,activity,I04,ABSENT,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:17.568830,Take raisins,activity,I02,ABSENT,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:19.445251,Take brown sugar,activity,I03,ABSENT,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:24.486479,Take measuring spoon,activity,I05,ABSENT,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:26.701673,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:27.534732,Move within kitchen,activity,M17,ON,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:33.131520,Use kitchen sink water,activity,AD1-B,0.0457429,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:41.945637,Move within kitchen,activity,M17,ON,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:49.160597,Take pot,activity,I07,ABSENT,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:58.547286,Move within kitchen,activity,M17,ON,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:03.120120,Use burner,activity,AD1-A,2.80661,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:04.307668,Move within kitchen,activity,M17,ON,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:33.130340,Use burner,activity,AD1-A,3.2938,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:34.352181,Move within kitchen,activity,M17,ON,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:06.169430,Use burner,activity,AD1-A,3.14434,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:06.549854,Open kitchen cabinet,activity,D01,OPEN,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:09.567981,Return raisins,activity,I02,PRESENT,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:11.385350,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:21.560965,Move within kitchen,activity,M17,ON,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:45.113937,Use kitchen sink water,activity,AD1-B,0.0660166,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:03:24.142450,Use burner,activity,AD1-A,3.08888,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:04:03.903188,Move within kitchen,activity,M17,ON,adl_error/p18.t3.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:18.240560,Use kitchen sink water,activity,AD1-B,0.0505867,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:20.634335,Move within kitchen,activity,M17,ON,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:34.686970,Move from kitchen to dining room,activity,M15,ON,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:34.836420,Move within dining room,activity,M14,ON,adl_error/p18.t4.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:35.858715,Enter dining room,activity,M13,ON,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:42.488924,Move within dining room,activity,M14,ON,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:44.376374,Move from dining room to kitchen,activity,M16,ON,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:45.499082,Move within kitchen,activity,M17,ON,adl_error/p18.t5.csv,error_trace
error_p20_t1,t1,scripted_error,2008-04-04T12:31:59.786012,Enter dining room,activity,M07,ON,adl_error/p20.t1.csv,error_trace
error_p20_t1,t1,scripted_error,2008-04-04T12:32:00.578721,Move within dining room,activity,M09,ON,adl_error/p20.t1.csv,error_trace
error_p20_t1,t1,scripted_error,2008-04-04T12:32:10.454010,Take phone book,activity,I08,ABSENT,adl_error/p20.t1.csv,error_trace
error_p20_t1,t1,scripted_error,2008-04-04T12:32:16.385045,Move within dining room,activity,M13,ON,adl_error/p20.t1.csv,error_trace
error_p20_t1,t1,scripted_error,2008-04-04T12:33:15.000000,Start phone use,activity,asterisk,START,adl_error/p20.t1.csv,error_trace
error_p20_t1,t1,scripted_error,2008-04-04T12:33:39.866439,Move within dining room,activity,M13,ON,adl_error/p20.t1.csv,error_trace
error_p20_t1,t1,scripted_error,2008-04-04T12:34:32.000000,End phone use,activity,asterisk,END,adl_error/p20.t1.csv,error_trace
error_p20_t1,t1,scripted_error,2008-04-04T12:34:55.500391,Move within dining room,activity,M13,ON,adl_error/p20.t1.csv,error_trace
error_p20_t2,t2,scripted_error,2008-04-04T12:35:02.226475,Enter dining room,activity,M14,ON,adl_error/p20.t2.csv,error_trace
error_p20_t2,t2,scripted_error,2008-04-04T12:35:04.249915,Move within dining room,activity,M15,ON,adl_error/p20.t2.csv,error_trace
error_p20_t2,t2,scripted_error,2008-04-04T12:35:04.689817,Move from dining room to kitchen,activity,M16,ON,adl_error/p20.t2.csv,error_trace
error_p20_t2,t2,scripted_error,2008-04-04T12:35:05.783570,Move within kitchen,activity,M17,ON,adl_error/p20.t2.csv,error_trace
error_p20_t2,t2,scripted_error,2008-04-04T12:35:09.536300,Use kitchen sink water,activity,AD1-B,0.0568368,adl_error/p20.t2.csv,error_trace
